model,resp_id,orig_idx,mean_surprisal,n_ans,gap,jsd_noctx,chunk_drops,chunk_jsds,label,doc_id,summ_model
tofueval_Qwen2.5-0.5B-Instruct,562,562,1.8187527656555176,72,0.7690552473068237,0.18778246641159058,"[0.4287602190355149, 0.049318909985433694, -0.006891600774300362, 0.0044651671737988684, 0.03373533937944254]","[0.13522496507943693, 0.00729079195173199, 0.008446901733691448, 0.008076836591158099, 0.008105408658151545]",1,LongBeachCC_10172017_17-0944,model_D
tofueval_Qwen2.5-0.5B-Instruct,563,563,1.1270911693572998,46,2.0709378719329834,0.29289883375167847,"[1.8415303207205043, -0.03478136510049175, -0.028820750030243526, 0.000798506231386336, -0.025222624358518617]","[0.2650059638848609, 0.0036233119215704273, 0.001855516328438843, 0.0015821483025715481, 0.0033064917148274853]",1,LongBeachCC_10172017_17-0944,model_E
tofueval_Qwen2.5-0.5B-Instruct,564,564,1.6111681461334229,37,2.399569034576416,0.3194846212863922,"[0.08808085179063366, 1.3218900734004941, -0.009404598673132274, -0.019921760673389292, 0.03871781525840807]","[0.007810340207900456, 0.15082538341222382, 0.010786711775252214, 0.0032188298355445236, 0.004814351126672566]",0,LongBeachCC_11202018_18-1021,Model-Extra
tofueval_Qwen2.5-0.5B-Instruct,565,565,2.195314645767212,36,2.047210454940796,0.3434537649154663,"[0.09503667772676433, -0.05749857641704795, 0.22837306703715715, -0.03126054317140693, -0.030242718098128937]","[0.022928772937386082, 0.10326733261657257, 0.016297795777013055, 0.004537590013582202, 0.005426962664235664]",0,LongBeachCC_11202018_18-1021,model_A
tofueval_Qwen2.5-0.5B-Instruct,566,566,1.2597402334213257,120,2.128443479537964,0.3003961741924286,"[-0.028941311762885866, 1.159879243399094, 0.5651912825928928, -0.006128482892381726, -0.012038219241579403]","[0.006433391849238035, 0.17769038733507234, 0.07447971653114464, 0.0048851055248922155, 0.0032000575414902715]",0,LongBeachCC_11202018_18-1021,model_B
tofueval_Qwen2.5-0.5B-Instruct,567,567,0.9690412282943726,82,2.9311628341674805,0.42061930894851685,"[-0.03752610019422186, 1.442068309175339, 0.7330650722798919, -0.0066972767363040475, 0.0020663322715469205]","[0.010878939648261799, 0.2285344387520326, 0.11471881647259591, 0.003412440074420951, 0.004636479783048399]",0,LongBeachCC_11202018_18-1021,model_C
tofueval_Qwen2.5-0.5B-Instruct,568,568,0.924121081829071,54,3.00130558013916,0.3914031982421875,"[0.07323773939508639, 2.2642529457753646, -0.026238289020781208, -0.0374385363640815, -0.01142858559062545]","[0.013785879171232788, 0.29705971470954223, 0.004724286643070004, 0.00222777696050916, 0.0031396545499588952]",0,LongBeachCC_11202018_18-1021,model_D
tofueval_Qwen2.5-0.5B-Instruct,569,569,0.6668569445610046,145,2.7773377895355225,0.3595789968967438,"[0.004103552001181705, 1.8235500187311995, 0.6975048654611752, -0.0006952704750488167, 0.0028851870761016094]","[0.004757579548647009, 0.23232793981642944, 0.08527119696065039, 0.0023110483283289795, 0.0021693430433129316]",0,LongBeachCC_11202018_18-1021,model_E
tofueval_Qwen2.5-0.5B-Instruct,570,570,1.8027658462524414,53,2.052828788757324,0.27382516860961914,"[-0.006417203489413709, 0.8789006134952014, 0.0986017363478445, -0.02900779245650277, -0.020744030924243765]","[0.004417907094511116, 0.147019153016615, 0.03503834138281199, 0.0027918833089731103, 0.0035104347077047453]",0,LongBeachCC_11202018_18-1021,Model-Extra
tofueval_Qwen2.5-0.5B-Instruct,571,571,0.7253866791725159,104,3.1573386192321777,0.41709426045417786,"[-0.006264092944128117, 1.6680337884955896, 0.9035296523781233, -0.02641037945508847, -0.0298951356203011]","[0.006084736703811062, 0.24519170226491183, 0.1227222037629802, 0.0017555846821022231, 0.0035837954537695483]",0,LongBeachCC_11202018_18-1021,model_A
tofueval_Qwen2.5-0.5B-Instruct,572,572,0.8853057026863098,81,2.7774877548217773,0.3481433689594269,"[0.06386073405324337, 1.5481613694313254, 0.49378914849534966, 0.001023085187199162, -0.02593133047232613]","[0.0042259977628080455, 0.21700900621246189, 0.06767349608571468, 0.0020512277282093384, 0.002837157743868004]",0,LongBeachCC_11202018_18-1021,model_B
tofueval_Qwen2.5-0.5B-Instruct,573,573,1.0442627668380737,152,2.397540330886841,0.33392778038978577,"[0.0011641574810710154, 1.035500687473694, 0.880281314126035, -0.011385138331015218, -0.022342196492014698]","[0.004384852250683629, 0.15402919549506733, 0.14567032374826733, 0.0028811640665494273, 0.0024462323240949276]",0,LongBeachCC_11202018_18-1021,model_C
tofueval_Qwen2.5-0.5B-Instruct,574,574,0.5595062971115112,123,3.226222038269043,0.41207069158554077,"[-0.013490377357996524, 1.1297231592310177, 1.7257585478794393, -0.0015865306064532761, -0.010308755156762434]","[0.002915968046561772, 0.1470071716694625, 0.2029292291044477, 0.0009150547835472443, 0.001559289911060484]",0,LongBeachCC_11202018_18-1021,model_D
tofueval_Qwen2.5-0.5B-Instruct,575,575,1.078882098197937,97,2.737771511077881,0.37394651770591736,"[-0.061369196095125214, 0.9431302219025608, 1.0679940090991182, -0.02580378873049601, -0.05443200963557117]","[0.009326182213915193, 0.15684620700833585, 0.1499951973938813, 0.006069145417882282, 0.004545740429859469]",0,LongBeachCC_11202018_18-1021,model_E
tofueval_Qwen2.5-0.5B-Instruct,576,576,2.2112667560577393,34,1.6786346435546875,0.25997403264045715,"[0.03622364548744586, 0.5010599900603719, -0.14304231090414654, -0.00045227647377246553, -0.028901788272966824]","[0.006590743854477456, 0.13731857738864217, 0.044299015964771996, 0.007474698299711904, 0.003191785617746866]",0,LongBeachCC_11202018_18-1021,Model-Extra
tofueval_Qwen2.5-0.5B-Instruct,577,577,1.318881869316101,57,2.2611374855041504,0.29504621028900146,"[-0.012854053166193537, 0.9205803505957878, 0.3224121403691881, -0.01225447586732212, 0.006338740082770656]","[0.005524445120054105, 0.16450136582767427, 0.0480822559255286, 0.001732883219217416, 0.002136412446624921]",0,LongBeachCC_11202018_18-1021,model_A
tofueval_Qwen2.5-0.5B-Instruct,578,578,0.47385716438293457,96,3.752685785293579,0.4374915063381195,"[-0.0020733851600904054, 2.825961572375794, 0.0011125445559301284, -0.004062205165839809, 0.01928669796502902]","[0.003179358641288784, 0.36370627943885364, 0.007337877477608057, 0.0008128744915891772, 0.0013601254951165487]",0,LongBeachCC_11202018_18-1021,model_B
tofueval_Qwen2.5-0.5B-Instruct,579,579,1.1550092697143555,90,2.3703901767730713,0.3108886182308197,"[-0.0010917979100162887, 1.1347932442582938, 0.45479291771415675, -0.0009198187417092009, 0.0015458593360057826]","[0.0037131157237177428, 0.18284729106688044, 0.07490425142551026, 0.0021262006039048883, 0.0018534151847789972]",0,LongBeachCC_11202018_18-1021,model_C
tofueval_Qwen2.5-0.5B-Instruct,580,580,0.9838048815727234,119,2.5336222648620605,0.33613091707229614,"[0.021312387052939582, 0.7549401011367861, 1.4245821637768123, 0.011309486347723394, -0.0029196265066260088]","[0.004021116198806911, 0.12901878641871406, 0.16072295803754807, 0.002890889309939252, 0.0017935303571745573]",0,LongBeachCC_11202018_18-1021,model_D
tofueval_Qwen2.5-0.5B-Instruct,581,581,2.1812422275543213,39,1.9995932579040527,0.2849482297897339,"[-0.07152742339456335, 0.7273277011759675, 0.2882055142873492, 0.06617301202920946, -0.02890997230618571]","[0.0037374534991170385, 0.1550134540347454, 0.036069232055151355, 0.0025751179175702607, 0.004040922615483093]",0,LongBeachCC_11202018_18-1021,model_E
tofueval_Qwen2.5-0.5B-Instruct,582,582,3.03554105758667,61,0.568663477897644,0.13421033322811127,"[0.18915656071750744, 0.12482725415587784, 0.01708602653883138, -0.014065349799701104, -0.04275297418644186]","[0.057094558588858965, 0.022057428354005947, 0.015624349867486493, 0.018671291045229438, 0.008653802601917854]",1,LongBeachCC_12052017_17-1101,Model-Extra
tofueval_Qwen2.5-0.5B-Instruct,583,583,2.2472116947174072,67,0.6928844451904297,0.15195955336093903,"[0.01644172791566234, 0.227328848144354, -0.0024035457061662743, -0.004100549790605124, 0.05747901086318446]","[0.02559851324506224, 0.043095177017886586, 0.0131566402452631, 0.026262993597770422, 0.020708290174318234]",1,LongBeachCC_12052017_17-1101,model_A
tofueval_Qwen2.5-0.5B-Instruct,584,584,2.4709837436676025,67,1.0853614807128906,0.1476678103208542,"[0.12229620759052211, 0.050278530595346295, -0.0743738127465763, 0.10565781944545173, 0.5302543864551142]","[0.015633494188284486, 0.008056670153774464, 0.008043542235248648, 0.031022099159772824, 0.058062643470989245]",0,LongBeachCC_12052017_17-1101,model_B
tofueval_Qwen2.5-0.5B-Instruct,585,585,2.369243621826172,72,1.0031743049621582,0.19288063049316406,"[0.29787375075354955, 0.00025671312050690176, 0.04616398746515592, 0.2971747782043571, 0.03773556814545979]","[0.05332034599761452, 0.011474623848395519, 0.02361299598512308, 0.06263259348667008, 0.02337936093835127]",1,LongBeachCC_12052017_17-1101,model_C
tofueval_Qwen2.5-0.5B-Instruct,586,586,1.7759078741073608,95,0.8701480031013489,0.16631421446800232,"[0.42154424085153885, 0.3018211305162894, -0.06918276417206806, -0.04817595775945703, 0.10540083873768373]","[0.06751875166034917, 0.04786961328125854, 0.009258254013154124, 0.020668175510653135, 0.017745631011920476]",0,LongBeachCC_12052017_17-1101,model_D
tofueval_Qwen2.5-0.5B-Instruct,587,587,1.7288453578948975,74,1.3174371719360352,0.21777300536632538,"[0.6086173453622905, 0.005947284040008231, -0.00305712367057945, 0.4472990604963097, 0.14124104279963412]","[0.09402159251586713, 0.012837192106699886, 0.008715914331199238, 0.0557978190969072, 0.03819254050652311]",1,LongBeachCC_12052017_17-1101,model_E
tofueval_Qwen2.5-0.5B-Instruct,588,588,3.200253963470459,45,1.0389134883880615,0.23785404860973358,"[0.5950318753512369, 0.2856364339590073, -0.011094911334415277, 0.0586769678707545, 0.02752740357795523]","[0.13527463898192058, 0.07500670922971849, 0.0030059675717186312, 0.008216941858902121, 0.009741621550306768]",0,LongBeachCC_12052017_17-1101,Model-Extra
tofueval_Qwen2.5-0.5B-Instruct,589,589,2.699160099029541,47,1.29537832736969,0.20305274426937103,"[0.4500864665321213, 0.08863514853007298, 0.03936265920229415, 0.0700722005010206, 0.037547523051777734]","[0.07934293183922257, 0.02168349786885262, 0.004538917959933392, 0.028856768773503644, 0.026700068191046818]",1,LongBeachCC_12052017_17-1101,model_A
tofueval_Qwen2.5-0.5B-Instruct,590,590,1.3654248714447021,69,1.4613770246505737,0.2263062298297882,"[0.8909874811179707, 0.2546678524480397, -0.0015875442456319065, 0.08407589504486827, 0.005752946746592963]","[0.13206963536375016, 0.0528328757283546, 0.004896193064305276, 0.020575878687751632, 0.009509590522862129]",1,LongBeachCC_12052017_17-1101,model_B
tofueval_Qwen2.5-0.5B-Instruct,591,591,2.305098295211792,64,1.1855515241622925,0.18644948303699493,"[0.4484209464694686, 0.48569734759985295, 0.013414636300467464, 0.0070958026035441435, -0.019009048976300846]","[0.07062317601384649, 0.06622310581582269, 0.007981001257707732, 0.007946478584173633, 0.007994748915985284]",0,LongBeachCC_12052017_17-1101,model_C
tofueval_Qwen2.5-0.5B-Instruct,592,592,2.1310598850250244,68,1.6120672225952148,0.2230023592710495,"[0.8299588301561016, 0.4876545358595596, 0.005990645799315911, 0.17698413051504544, 0.00821789150717557]","[0.11562490673023763, 0.06866946336782241, 0.0065491056328643455, 0.014379435075795755, 0.005091843105614156]",0,LongBeachCC_12052017_17-1101,model_D
tofueval_Qwen2.5-0.5B-Instruct,593,593,2.046278953552246,36,0.6014272570610046,0.12487811595201492,"[-0.03967155213467777, -0.05645886017656368, -0.0016092701536965454, 0.22703427575470414, 0.014068295066762302]","[0.03242101489892472, 0.01738487138646229, 0.0019539089873129947, 0.018818192478950852, 0.00551627002500431]",1,LongBeachCC_12052017_17-1101,model_E
tofueval_Qwen2.5-0.5B-Instruct,594,594,2.5652658939361572,67,1.326735019683838,0.1824323982000351,"[0.2724327729861148, 0.4889791307548659, -0.015138792526606755, 0.23956043794532889, 0.19165103275491988]","[0.04879397340744672, 0.06131563595353151, 0.006732956195403844, 0.02656396753056144, 0.022731304591341324]",0,LongBeachCC_12052017_17-1101,Model-Extra
tofueval_Qwen2.5-0.5B-Instruct,595,595,2.1072840690612793,79,1.0326892137527466,0.1897716224193573,"[0.5804489037903214, 0.18496826814603254, 0.06593959925005867, 0.09666887100062427, -0.012747568464241155]","[0.11794149417583648, 0.02986559891649196, 0.003874079314453158, 0.016572702727427, 0.009844566002219017]",1,LongBeachCC_12052017_17-1101,model_A
tofueval_Qwen2.5-0.5B-Instruct,596,596,1.6371098756790161,108,1.4895652532577515,0.2466702163219452,"[0.26707781599947744, 0.2664608896555836, 0.011585499932658018, 0.24866667812724094, 0.709099515109739]","[0.0669721062464048, 0.06201043883256232, 0.004966988679916645, 0.027201754396780638, 0.07005905157611399]",1,LongBeachCC_12052017_17-1101,model_B
tofueval_Qwen2.5-0.5B-Instruct,597,597,1.5457557439804077,50,0.893045961856842,0.15316474437713623,"[-0.04669050713477191, 0.14037172026350164, 0.06301013552700169, 0.2834164861950558, -0.009288973709917627]","[0.02326390613402509, 0.026370278201593465, 0.005422521797418085, 0.04447895454491117, 0.02784082008322912]",1,LongBeachCC_12052017_17-1101,model_C
tofueval_Qwen2.5-0.5B-Instruct,598,598,1.4782074689865112,98,1.6258957386016846,0.2226022630929947,"[1.1411706940171473, 0.022921921802941253, -0.006522833556174396, 0.27188635259072, 0.028190184222879982]","[0.1553880688047684, 0.012622788922904103, 0.003079226064442639, 0.017398464484381756, 0.01238459585025172]",1,LongBeachCC_12052017_17-1101,model_D
tofueval_Qwen2.5-0.5B-Instruct,599,599,1.891290545463562,44,1.6663501262664795,0.22194752097129822,"[0.48960758797650006, 0.442265143062369, 0.053244151061914054, 0.18956477032394436, 0.008097818201887012]","[0.04045655018374816, 0.07846680160487164, 0.003510993102894004, 0.048673709442286134, 0.02070717740682617]",0,LongBeachCC_12052017_17-1101,model_E
tofueval_Qwen2.5-0.5B-Instruct,600,600,1.8294956684112549,41,1.2844257354736328,0.18669508397579193,"[1.1401356913166394, 0.12392636548114441, 0.06758900543691863, 0.02937995062760509, 0.018095225356263678]","[0.149737205773751, 0.030729573483468567, 0.003534278956821498, 0.0019424265288684758, 0.0020537220343085877]",0,SeattleCityCouncil_02082022_CB 120264,Model-Extra
tofueval_Qwen2.5-0.5B-Instruct,601,601,1.1606158018112183,44,1.832910180091858,0.22777949273586273,"[0.8097045306428547, 0.9777485617345189, 0.03261893608975119, 0.028972873640172606, 0.014883117230717537]","[0.12173595492409235, 0.10031619793638345, 0.0021770649648673993, 0.0019562112672856942, 0.0014148560479363616]",1,SeattleCityCouncil_02082022_CB 120264,model_A
tofueval_Qwen2.5-0.5B-Instruct,602,602,1.1026159524917603,52,1.8505573272705078,0.21784427762031555,"[1.4780982707430108, 0.18749822353884854, 0.025762668909674876, 0.020714749401472197, 0.013676812925041304]","[0.16988207122631138, 0.0517790316084975, 0.0017015104125557802, 0.0013763717939383469, 0.001382428563600841]",1,SeattleCityCouncil_02082022_CB 120264,model_B
tofueval_Qwen2.5-0.5B-Instruct,603,603,1.4458439350128174,67,1.6840566396713257,0.2356119304895401,"[1.1263842283675982, 0.2852929307140476, 0.004152408798412878, 0.08304599540633038, 0.02740999706847065]","[0.1589014836988384, 0.058449026278262255, 0.006588983040582709, 0.008889676680291135, 0.003496812649232265]",0,SeattleCityCouncil_02082022_CB 120264,model_C
tofueval_Qwen2.5-0.5B-Instruct,604,604,1.2374143600463867,39,1.7439966201782227,0.2444363832473755,"[1.672291963892535, 0.12820968646608377, 0.02863329765797318, 0.0019383212064171974, 0.01762015147780916]","[0.2016203424009757, 0.03944897876464182, 0.0029460213776800605, 0.003056584490755435, 0.0031948631585400553]",0,SeattleCityCouncil_02082022_CB 120264,model_D
tofueval_Qwen2.5-0.5B-Instruct,605,605,1.4999816417694092,71,2.0372700691223145,0.2481999397277832,"[0.5839413440828113, 0.2936273661643368, 0.7048399269316037, 0.19777522605256026, 0.156597889592735]","[0.08259131726590312, 0.04125507746679637, 0.05587333855755531, 0.027306338637367523, 0.01939597938828331]",1,SeattleCityCouncil_02082022_CB 120264,model_E
tofueval_Qwen2.5-0.5B-Instruct,606,606,1.8715770244598389,63,1.2741791009902954,0.2161182165145874,"[1.0027740794263544, 0.11574909314633318, 0.03831683498870079, -0.0004882928268570039, 0.04639474170408138]","[0.18394397315430633, 0.01683518486861575, 0.002248673912040503, 0.0053765804838212, 0.0026496600579747113]",0,SeattleCityCouncil_02082022_CB 120264,Model-Extra
tofueval_Qwen2.5-0.5B-Instruct,607,607,1.8182224035263062,34,1.906579852104187,0.25802111625671387,"[1.9862066253143198, 0.002894778169266989, -0.020090001224375823, -0.019802710976150325, 0.04200243721853065]","[0.25787372114684654, 0.003598289838223804, 0.0025180338247189544, 0.002187816906371154, 0.005320804707560669]",0,SeattleCityCouncil_02082022_CB 120264,model_A
tofueval_Qwen2.5-0.5B-Instruct,608,608,1.339653730392456,89,2.2636830806732178,0.29613199830055237,"[1.7387800408805867, 0.4953383052057954, 0.022773845758687395, 0.017751527338741958, 0.008892759867879076]","[0.23056071417162907, 0.06185875006261422, 0.0030722306570409312, 0.0028410805694911072, 0.0029406462132622467]",1,SeattleCityCouncil_02082022_CB 120264,model_B
tofueval_Qwen2.5-0.5B-Instruct,609,609,1.621598243713379,64,2.089144706726074,0.2740216553211212,"[1.7236965987831354, 0.13928560452222882, 0.036754783156538906, 0.020286735436457093, 0.008216948520384904]","[0.22973076030029915, 0.02351126284604277, 0.002308365723010297, 0.002810302681318433, 0.0031770305563476597]",0,SeattleCityCouncil_02082022_CB 120264,model_C
tofueval_Qwen2.5-0.5B-Instruct,610,610,1.5045257806777954,71,1.5150032043457031,0.22341203689575195,"[1.2437669788454462, 0.12448918055431445, 0.03593049888969661, 0.0044170387681986825, 0.00834260017424166]","[0.1746776265710753, 0.030044699235666383, 0.0035255766054363025, 0.002728260413303514, 0.004246394959716807]",0,SeattleCityCouncil_02082022_CB 120264,model_D
